name,title,description,ingredients,recipe,image
salat_iz_rukkoly_i_jablok,Салат из рукколы и яблок,"['Свежий салат из рукколы и яблок с приправой из йогурта ', 'Время готовки: 25 минут', 'Количество порций: 2 ']","{'Руккола': '100 гр (отобранные вымытые листочки)', 'Лук-шалот': '2 шт (мелко нарезанный)', 'Белыйо йогурт': '100 гр', 'Яблоки': '1 шт (очищенные, нарезанные на тонкие куски)', 'Морковь': '1 шт (мелко нарезанная)', 'Яблочный уксус': '1 кофейная ложка', 'Соль': '', 'Перец острый': ''}","[' В миске перемешать йогурт, лук, уксус, соль и перец. ', ' Выложить на тарелки подготовленные листья рукколы, посыпать сверху тертой морковкой и положить ломтики яблок. Залить салат приправой из йогурта и сразу же подавать к столу.   ']",image
salat_iz_svekly,Салат из свеклы,"['Полезный легкий салат из вареной свеклы с луком, чесноком и лимонным соком, подается теплым или холодным', 'Время готовки: 20 минут', 'Количество порций: 4 ']","{'Свекла': '4 шт (сваренная, без кожуры, нарезанная на кусочки)', 'Лимоны': '1 шт (сок)', 'Оливковое масло': '3 столовые ложки', 'Сахар': '30 гр', 'Мята': '2 столовые ложки (свежая, нарезанная)', 'Чеснок': '1 шт (2 натертые дольки)', 'Лук': '2 шт (нарезанный)', 'Соль': '', 'Перец острый': ''}","[' На оливковом масле слегка обжарить лук и чеснок, так, чтобы не стали коричневыми. ', ' Добавить нарезанную вареную свеклу, сахар, лимонный сок, мяту, соль и перец и тушить на слабом огне, иногда помешивая, около 10 минут.', ' Салат выложить в глубокую посуду и подавать теплым или холодным, посыпав свежей мятой.']",image
salat_iz_fruktov_i_ovoshhej,Салат из фруктов и овощей,"['Вкусное и полезное блюдо - яблоки и сельдерей с лимонным соком, орехами и майонезом', 'Время готовки: 15 минут', 'Количество порций: 4 ']","{'Яблоки': '500 гр (без кожуры, нарезанные на кусочки)', 'Сельдерей': '300 гр (нарезанный мелко)', 'Майонез': '150 мл', 'Грецкие орехи': '90 гр (нарезанные)', 'Лимонный сок': '2 столовые ложки', 'Петрушка': '2 столовые ложки (нарезанная, на украшение)', 'Соль': '', 'Перец острый': ''}","[' Нарезанные яблоки положить в миску для салата, полить лимонным соком (чтобы не потемнели) и перемешать.', ' Добавить сельдерей, майонез, посолить, поперчить, слегка перемешать. Миску закрыть крышкой и поставить в холодильник.', ' Охлажденный салат перед подачей на стол перемешать с орехами, отдельные порции посыпать петрушкой.']",image
salat_s_marinovannym_kurinym_mjasom,Салат с маринованным куриным мясом,"['Запеченные кусочки куриного мяса, маринованные перед этим в йогурте с тандури-масала, имбирем, паприкой и чесноком, на листьях салата с каперсами', 'Время готовки: 45 минут', 'Количество порций: 4 ']","{'Куриная грудка': '500 гр (нарезанная на полоски)', 'Полевой салат': '1 шт', 'Белыйо йогурт': '125 гр', 'Лимонный сок': '3 столовые ложки', 'Макароны Тандури': '2 столовые ложки', 'Каперсы': '2 столовые ложки', 'Чеснок': '1 шт (1 натертая долька)', 'Имбирь': '0.5 кофейные ложки (натертый)', 'Перец сладкий': '0.5 кофейные ложки (острый)', 'Соль': ''}","[' Нарезанное куриное мясо положить в тарелку, перемешать с лимонным соком и поставить примерно на час в холодильник.', ' Приготовить маринад: смешать йогурт, чеснок, тандури-масала, паприку, тертый имбирь и по вкусу соль.', ' В миску с маринадом положить куриное мясо, перемешать, закрыть крышкой и поставить на 24 часа в холодильник, в течение этого времени мясо несколько раз перевернуть.', ' На следующий день мясо переложить из маринада в форму для выпечки и запечь в разогретой духовке в течение 30 минут.', ' Вымыть листья салата и выложить в миску для салата. Запеченное мясо выложить на салатные листья и посыпать каперсами. Сразу же подавать к столу.']",image
sardiny_v_misotchkach,Сардины в мисочках,"['Рыба с овощами, запеченная в порционных мисочках ', 'Время готовки: 30 минут', 'Количество порций: 4 ']","{'Цуккини': '2 шт (нарезанное на колечки)', 'Помидоры': '4 шт (нарезанные на колечки)', 'Сардины': '8 шт (филе)', 'Лук': '4 столовые ложки (нарезанный)', 'Оливковое масло': '2 столовые ложки', 'Чеснок': '1 шт (2 натертые дольки)', 'Соль': '', 'Перец острый': ''}","[' На дно жаропрочных мисочек положить, чередуя, колцами нарезанные помидоры и цуккини, смазать их оливковым маслом, посолить, поперчить и посыпать сверху тертым чесноком.', ' Филе сардин вымыть, посолить, поперчить и положить в каждую мисочку две штуки.', ' Сверху посыпать блюдо зеленым луком, каждую мисочку закрыть крышкой или фольгой и поставить на 20 минут в разогретую духовку. ', ' Блюдо подавать к столу горячим прямо в мисочках, в качестве гарнира подходит белый батон.']",image
svinaja_vyrezka_s_kapustoj,Свиная вырезка с капустой,"['Кусочки свинины с красной капустой со специями', 'Время готовки: 50 минут', 'Количество порций: 4 ']","{'Свиная вырезка': '800 гр', 'Красная капуста': '1 шт (нарезанная на полоски)', 'Овощной бульон': '200 мл', 'Лук': '1 шт (нарезанный)', 'Оливковое масло': '3 столовые ложки', 'Масло сливочное': '30 гр', 'Мед': '1 столовая ложка', 'Мускатный орех': '0.5 кофейные ложки', 'Соль': '', 'Перец острый': ''}","[' В кастрюле обжарить лук с частью оливкового и сливочного масла. Затем добавить целый кусок свинины и обжарить его со всех сторон.', ' Добавить бульон, посолить, поперчить и тушить мясо около 30 минут, время от времени переворачивая.', ' Нарезанную капусту варить в кастрюле в течение 5 минут в подсоленной воде, затем вынуть ее и осушить.', ' В сковороду добавить остаток оливкового и сливочного масла и обжарить не нем капусту. Посолить, поперчить, посыпать мускатным орехом и добавить ложку меда. Затем капусту тушить 20 минут под крышкой.', ' Тушеное мясо нарезать кусочками, капусту выложить в глубокие тарелки и сверху положить мясо, по вкусу можно поперчить. Блюдо сразу же подавать к столу горячим.  ']",image
svinina_s_apelsinami,Свинина с апельсинами,"['Пряные свиные отбивные запеченные с дольками апельсина', 'Время готовки: 60 минут', 'Количество порций: 4 ']","{'Свиные отбивные': '4 шт (без костей)', 'Апельсины': '3 шт (без кожуры, нарезанные на колечки)', 'Сахарный тростник': '125 гр', 'Апельсиновый сок': '90 мл', 'Горчица': '3 столовые ложки', 'Соль': '', 'Перец острый': ''}","[' Мясо слегка отбить, с обеих сторон посолить, поперчить и намазать горчицей, с одной стороны посыпать сахаром. ', ' Выложить мясо подсахаренной стороной вниз в жароустойчивую посуду, сверху положить дольки апельсина и залить апельсиновым соком. Посолить, поперчить, посыпать оставшимся сахаром.', ' Поставить мясо в разогретую духовку и запекать около 40 минут, иногда смазывая его подливкой. ', ' Мясо подавать сразу после готовности, в качестве гарнира подходит рис.']",image
svinina_s_gribami_i_rostkami_bambuka,Свинина с грибами и ростками бамбука,"['Свинина жареная с грибами, ростками бамбука и овощами, подается с острым соусом', 'Время готовки: 45 минут', 'Количество порций: 4 ']","{'Окорока свинные': '600 гр (нарезанная на полоски)', 'Побеги бамбука': '400 гр (консервированные, нарезанные)', 'Морковь': '250 гр (очищенная, нарезанная на полоски)', 'Кунжутное масло': '4 столовые ложки', 'Гриб Аурикулярия уховидная': '50 гр (черные грибы)', 'Кукурузный крахмал': '3 столовые ложки', 'Соевый соус': '3 столовые ложки', 'Винный уксус': '2 столовые ложки', 'Чеснок': '1 шт (2 натертые дольки)', 'Сахар': '2 кофейные ложки', 'Перец красный сладкий': '1 шт (очищенный, нарезанный на полоски)', 'Соль': '', 'Перец острый': ''}","[' Приготовить маринад: перемешать кукурузный крахмал с соевым соусом. Положить в полученную массу нарезанное мясо, перемешать и поставить на 30 минут мариноваться.', ' Грибы, если они сушеные, положить в миску, залить горячей водой и оставить на 5 минут разбухать. Затем процедить и нарезать.', ' В глубокой сковороде разогреть масло, добавить чеснок, мясо и все обжарить на сильном огне.', ' Добавить в сковороду грибы, морковь, перец и обжаривать все вместе, постоянно помешивая. Снизить температуру и добавить бамбуковые ростки. Потушить все вместе в течение 10 минут.', ' Остаток смеси крахмала и соевого соуса смешать с 200 мл. воды, ложкой соли, уксусом и сахаром. Перемешать, вылить в кастрюлю и варить соус около 2 минут.', ' Готовым соусом залить мясо, перемешать и сразу же подавать к столу. В качестве гарнира подходит рис.']",image
svinina_s_karri_i_ananasom,Свинина с карри и ананасом,"['Маринованная свинина, тушеная с азийскими специями в соусе с кусочками ананаса', 'Время готовки: 90 минут', 'Количество порций: 4 ']","{'Свинина': '800 гр (без костей, нарезанная на кусочки)', 'Белыйо йогурт': '200 мл (жирный)', 'Ананас': '100 гр (свежий или консервированный, нарезанный на кусочки)', 'Растительное масло': '2 столовые ложки', 'Чеснок': '1 шт (1 натертая долька)', 'Масло сливочное': '20 гр', 'Гвоздика': '2 шт', 'Имбирь': '1 столовая ложка (натертый)', 'Чили': '1 шт (перчики)', 'Острый перец': '1 кофейная ложка', 'Куркума': '1 кофейная ложка', 'Тмин римский': '1 кофейная ложка', 'Масала': '1 кофейная ложка', 'Корица': '1 шт (кусочек)', 'Лук': '1 шт (нарезанный)', 'Лавровый лист': '1 шт', 'Соль': '', 'Перец острый': ''}","[' Приготовить маринад: положить в миску йогурт, перемешанный со щепоткой соли, половиной острого перца и чесноком. Перемешать с йогуртом кусочки мяса и оставить их в йогуртовом маринаде примерно на час.  ', ' В большую кастрюлю положить сливочное масло и растопить его в подсолнечном. Добавить корицу, лавровый лист, гвоздику и некоторое время обжаривать, постоянно помешивая.', ' Добавить лук и обжаривать, помешивая, еще 3 минуты.', ' Положить в кастрюлю мясо, имбирь, куркуму, тмин, остаток острого перца и перец чили. ', ' Через минутку добавить нарезанный ананас, немного ананасного компота и 500 мл. горячей кипяченой воды. Все перемешать и тушить под крышкой на слабом огне около 80 минут.', ' Во время приготовления при необходимости добавить немного горячей кипяченой воды. В конце добавить специи масала и подавать к столу. В качестве гарнира подходит рис.']",image
svinina_s_ovoshhami,Свинина с овощами,"['Свинина, сваренная с картофелем, морковью и луком', 'Время готовки: 140 минут', 'Количество порций: 6 ']","{'Свинина': '1500 гр (несколько небольших кусков)', 'Картофель': '800 гр (без кожуры, нарезанная)', 'Лук-порей': '500 гр (белая часть, нарезанная колесиками)', 'Петрушка': '8 столовых ложек (нарезанная)', 'Лук': '2 шт (нарезанный на четвертинки)', 'Гвоздика': '2 шт', 'Морковь': '1 шт (очищенная, нарезанная на колечки)', 'Перец острый': '', 'Соль': ''}","[' Мясо положить в кастрюлю и залить холодной подсоленной водой. Закрыть крышкой и варить на слабом огне около 2 часов.', ' За пол часа до конца приготовления по необходимости слить лишний бульон и добавить нарезанные овощи, петрушку и гвоздику. Мясо с овощами тушить оставшееся время вместе на слабом огне под крышкой.   ', ' Из готового блюда убрать гвоздику, посолить, поперчить и подавать к столу горячим.']",image
svinina_s_paprikoj,Свинина с паприкой,"['Свинина тушеная с грибами, луком, перцем и сливками', 'Время готовки: 50 минут', 'Количество порций: 4 ']","{'Окорока свинные': '750 гр (нарезанная ломтиками 1 см)', 'Куриный бульон': '300 мл', 'Грибы': '175 гр (маленькие)', 'Сливки': '150 мл', 'Портландское вино': '75 мл', 'Лук': '1 шт (нарезанный)', 'Масло сливочное': '30 гр', 'Подсолнечное масло': '2 столовые ложки', 'Паприка сладкая': '1 столовая ложка', 'Гладкая мука': '1 столовая ложка', 'Томатная паста': '1 кофейная ложка', 'Перец красный сладкий': '1 шт (нарезанный на полоски)', 'Соль': ''}","[' Отбитые и подсоленные куски мяса обжарить на подсолнечном и сливочном разогретом масле. Вынуть из сковороды.  ', ' В сковороде обжарить лук, добавить муку, перец, паприку и перемешать.', ' Залить бульоном и варить 2 минуты, затем добавить портвейн, шампиньоны, томатную пасту и поварить некоторое время.', ' В приготовленный таким образом соус положить мясо и тушить под крышкой на слабом огне в течение 20 минут.', ' В конце добавить сливки и приправить по вкусу. Подавать горячим с хлебными кнедликами или рисом.']",image
svinoe_zharkoe_s_persikami,Свиное жаркое с персиками,"['Свинина, запеченная с луком, персиками и провансальской приправой', 'Время готовки: 60 минут', 'Количество порций: 6 ']","{'Персики': '12 шт (без кожуры, без косточки, нарезанные на четвертинки)', 'Жареная свинина': '800 гр', 'Зеленый лук': '6 шт (нарезанный на четвертинки)', 'Провансальские пряности': '3 столовые ложки', 'Оливковое масло': '2 столовые ложки', 'Горчица': '1 столовая ложка (французская горчица из черных семян)', 'Соль': '', 'Перец острый': ''}","[' Мясо смазать горчицей, посолить, поперчить, посыпать провансальской приправой и положить на смазанный маслом противень.', ' В противень налить немного воды, обложить мясо луком и персиками, сбрызнуть все оливковым маслом и поставить в горячую духовку. ', ' Запекать мясо около часа, время от времени добавляя воды, чтобы оно не высохло. ', ' Нарезать свинину ломтиками и подавать с кусочками запеченного лука и персиков. В качестве гарнира подходит рис с соком запеченного мяса.']",image
svinoj_okorok_s_tchetchevicej,Свиной окорок с чечевицей,"['Сытное блюдо - свинина с чечевицей и овощами', 'Время готовки: 160 минут', 'Количество порций: 6 ']","{'Свинина': '1500 гр (несколько небольших кусков)', 'Чечевица': '600 гр', 'Петрушка': '8 столовых ложек (нарезанная)', 'Лук': '2 шт (нарезанный на четвертинки)', 'Гвоздика': '2 шт', 'Морковь': '1 шт (большая, нарезанная на колечки)', 'Соль': '', 'Перец острый': ''}","[' Куски мяса положить в кастрюлю, залить холодной подсоленной водой и варить на слабом огне под крышкой около 2 часов, пока мясо не станет мягким. ', ' Чечевицу перебрать и вместе с овощами и гвоздикой положить в кастрюлю, залить водой и варить на слабом огне около 40 минут.', ' Из сваренной чечевицы слить лишнюю воду и убрать гвоздику.', ' Когда мясо будет готово, слить часть бульона - оставить около 100 мл. Добавить к мясу чечевицу, посолить, поперчить и тушить все вместе еще около 20 минут под крышкой на слабом огне, иногда помешивая.']",image
svinoj_stejk_s_percem,Свиной стейк с перцем,"['Острый стейк в соусе из бульона, сливок и белого вина', 'Время готовки: 30 минут', 'Количество порций: 4 ']","{'Окорока свинные': '500 гр (нарезанная на 4 куска)', 'Сухое белое вино': '400 мл', 'Говяжий бульон': '400 мл', 'Сливки': '180 мл', 'Растительное масло': '4 столовые ложки', 'Целый перец': '3 столовые ложки (размолотая смесь)', 'Масло сливочное': '30 гр'}","[' Куски мяса отбить с двух сторон и посолить.', ' Смесь различных видов перца горошком растолочь в ступке или перемолоть в мельнице для специй и выложить на тарелку. В этой смеси обвалять стейки с обеих сторон, придавливая руками так, чтобы перец остался на мясе либо в него вдавился. Оставить мясо на полчаса настояться.', ' В сковороде разогреть сливочное и растительное масло и обжарить стейки по 7 минут с каждой стороны так, чтобы они пропеклись, но не стали сухими. Затем мясо вынуть из сковороды. ', ' Вылить в сковороду вино, варить, пока не останется половина первоначального объема, помешивая. Добавить бульон и варить еще 5 минут. Полученную жидкость процедить, добавить в нее сливки и поварить пока не загустеет. ', ' Стейки разогреть на сковородке и сразу же подавать в сливочном соусе, в качестве гарнира подходит картофель фри. ']",image
svinye_shniceli_s_gortchicej,Свиные шницели с горчицей,"['Жареные свиные шницели с тушеными овощами', 'Время готовки: 40 минут', 'Количество порций: 4 ']","{'Окорока свинные': '4 шт (филе по 150 гр)', 'Огурец': '1 шт (без семян и нарезанный на кусочки)', 'Помидоры': '2 шт (мелко нарезанные)', 'Горчица': '4 кофейные ложки (дижонская)', 'Масло сливочное': '2 столовые ложки', 'Оливковое масло': '1 столовая ложка', 'Укроп': '1 шт (нарезанный пучок)', 'Лук': '1 шт (мелко нарезанный)', 'Соль': '', 'Перец острый': ''}","[' В кастрюле с частью сливочного масла обжарить лук, добавить огурец, обжарить, добавить помидоры. Посолить, поперчить и тушить под крышкой около 10 минут.', ' Шницели отбить, посолить, поперчить и смазать тонким слоем горчицы.', ' На оставшемся сливочном и оливковом масле обжарить шницели в сковороде с обеих сторон.', ' В тушеные овощи добавить нарезанный укроп и перемешать, по вкусу добавить специи и подавать овощи к столу с обжаренными шницелями.']",image
sloenye_pirozhki_so_shpinatom,Слоеные пирожки со шпинатом,"['Рассыпчатые треугольнички из слоеного теста с начинкой из шпината и итальянского сыра рикотта', 'Время готовки: 40 минут', 'Количество порций: 4 ']","{'Шпинат': '300 гр (свежий, нарезанный)', 'Слоеное тесто': '4 шт (куски)', 'Сыр рикотта': '125 гр', 'Масло сливочное': '100 гр (70 гр - на разогретый противень, 30 гр в начинку)', 'Лук': '1 шт (мелкая, нарезанная)', 'Мускатный орех': '0.25 кофейные ложки', 'Соль': ''}","[' Приготовить начинку: разогреть в сковороде 30 гр. сливочного масла, добавить нарезанный лук и обжаривать в течение 4 минут, пока он не станет мягким.', ' Добавить к луку шпинат и тушить около 1 минуты. Когда шпинат остынет, добавить сыр, мускатный орех, посолить, перемешать и разделить начинку на 8 частей.', ' Обмазать маслом противень. Раскатать тесто и разрезать на 8 частей в форме квадрата, которые с одной стороны обмазать разогретым сливочным маслом; положить в середину порцию начинки и согнуть тесто пополам в форме треугольника. Края залепить, чтобы начинка не вытекла и положить пирожки на противень.', ' Запекать в течение 20 минут до золотистой корочки, так, чтобы пирожки получились рассыпчатыми.']",image
sote_iz_govjadiny_s_shampinonami,Соте из говядины с шампиньонами,"['Поджаренные ломтики говядины с луком, шампиньонами и сливочным соусом', 'Время готовки: 20 минут', 'Количество порций: 4 ']","{'Говяжья вырезка': '750 гр (нарезанная на полоски)', 'Лук-шалот': '8 шт (порезать)', 'Грибы': '300 гр', 'Сметана': '300 мл', 'Масло сливочное': '30 гр', 'Оливковое масло': '2 столовые ложки', 'Петрушка': '2 столовые ложки', 'Соль': '', 'Перец острый': ''}","[' В глубокой сковороде разогреть оливковое и сливочное масло. Положить нарезанные ломтики мяса и обжарить в течение 5-7 минут.', ' Жареное мясо вынуть, в сковороду положить лук и разрезанные пополам шампиньоны, тушить около 5 минут, пока грибы не станут мягкими.', ' Добавить мясо и приправить по вкусу солью и перцем.', ' Добавить сметану, перемешать, готовое блюдо украсить рубленой петрушкой.']",image
spagetti_karbonara,Спагетти Карбонара,"['Спагетти с беконом, чесноком, сыром пармезан и сливками', 'Время готовки: 20 минут', 'Количество порций: 4 ']","{'Спагетти': '500 гр', 'Яйца': '4 шт', 'Английский бекон': '175 гр (нарезанная на полоски)', 'Сладкий крем': '150 мл', 'Сыр пармезан': '125 гр (натертый)', 'Петрушка': '2 столовые ложки (мелко нарезанная)', 'Чеснок': '1 шт (1 натертая долька)', 'Соль': '', 'Перец острый': ''}","[' Спагетти положить в большую кастрюлю с кипящей подсоленной водой и варить около 10 минут.', ' Бекон обжарить на сковороде, постоянно помешивая, в течение 7 минут, затем добавить чеснок и обжаривать еще 1 минуту.', ' Разбить и вылить в сковороду яйца, добавить сливки, сыр, посолить и поперчить. На слабом огне тушить, помешивая, до загустения соуса.', ' Слить воду из спагетти и сразу же перемешать со сливочным соусом.', ' Подавать посыпав зеленью петрушки.']",image
spagetti_italjanskogo_shef_povara,Спагетти итальянского шеф-повара,"['Cпагетти с соусом из мясного фарша, красного вина, томатов и чеснока, с ароматом базилика', 'Время готовки: 80 минут', 'Количество порций: 4 ']","{'Мясной фарш': '500 гр', 'Спагетти': '500 гр', 'Помидоры': '400 гр (нарезанные)', 'Говяжий бульон': '150 мл', 'Красное вино': '150 мл', 'Сыр пармезан': '8 столовых ложек (натертый)', 'Томатная паста': '100 гр', 'Лук': '1 шт (большой, мелко нарезанный)', 'Чеснок': '2 шт (раздавленные дольки)', 'Оливковое масло': '3 столовые ложки', 'Гладкая мукф': '2 столовые ложки', 'Соль': '', 'Свежий базилик': ''}","[' В глубокой сковороде разогреть 2 столовые ложки оливкового масла, обжарить мясной фарш и мелко нарезанную большую луковицу.', ' Когда мясо немного обжарится, добавить, постоянно помешивая, муку, томатную пасту и чеснок.', ' Через некоторое время залить всё бульоном и красным вином, добавить помидоры, посолить.', ' При умеренной температуре тушить под крышкой около 60 минут, время от времени помешивая. ', ' За это время приготовить спагетти. Рекомендуемое время приготовления указано на упаковке, как правило это 8-10 минут. После приготовления слить воду, перемешать спагетти с остатком оливкового масла. ', ' Разделить спагетти на порции, полить мясным соусом. Каждую порцию посыпать сыром и украсить листиками свежего базилика.']",image
spagetti_s_krasnym_pesto,Спагетти с красным песто,"['Спагетти с красным томатным песто', 'Время готовки: 20 минут', 'Количество порций: 4 ']","{'Спагетти': '350 гр', 'Сушеные томаты': '200 гр', 'Оливковое масло': '5 столовых ложек', 'Сыр пармезан': '60 гр (натертый)', 'Кедровые орехи': '30 гр', 'Чеснок': '1 шт (2 натертые дольки)', 'Соль': '', 'Перец острый': ''}","[' Сушеные помидоры, чеснок, орешки, оливковое масло и сыр взбить в миксере. Получится соус ""песто россо"", по вкусу соус можно посолить.', ' В большой кастрюле в подсоленной воде с несколькими каплями масла сварить спагетти (около 8 минут), и сцедить воду.', ' К спагетти добавить песто, осторожно, но хорошо все перемешать и сразу же горячим подавать к столу.']",image
sup_iz_zapetchennych_tomatov,Суп из запеченных томатов,"['Суп из спелых томатов, приготовленных на гриле, со вкусом чеснока', 'Время готовки: 45 минут', 'Количество порций: 4 ']","{'Овощной бульон': '1500 мл (или куринный)', 'Помидоры': '1 кг (созрелые)', 'Оливковое масло': '2 столовые ложки', 'Чеснок': '1 шт (5 долек)', 'Лук': '1 шт', 'Песто из базилика': '', 'Соль': '', 'Перец острый': ''}","[' Помидоры вымыть и разрезать пополам, выложить на противень или форму для гриля срезами вниз. Приготовить на гриле или запечь в духовке пока шкурки не потемнеют. Приготовленные таким образом, томаты придают супу особый вкус.', ' Томаты выложить в кастрюлю и тушить, постоянно помешивая, в собственном соку, пока не станут мягкими.', ' Томатную массу перемешать миксером и выложить в глубокую тарелку.', ' В кастрюле для супа растопить сливочное масло, в котором обжарить нарезанный лук и половину тертого чеснока.', ' Добавить бульон, томатную массу, остаток чеснока и варить около 10 минут.', ' По вкусу добавить соль и перец.', ' Готовый суп подавать с базиликовым песто, 1 чайная ложка на порцию придаст супу особый вкус.']",image
sup_iz_perca_s_tuncom,Суп из перца с тунцом,"['Суп из помидор, перца, лука и чеснока с вареным мясом тунца', 'Время готовки: 40 минут', 'Количество порций: 4 ']","{'Тунец': '400 гр', 'Картофель': '300 гр (без кожуры, нарезанная)', 'Зеленый перец': '2 шт (очищенный, нарезанный)', 'Лук': '2 шт (нарезанный)', 'Помидоры': '100 гр (консервированные)', 'Растительное масло': '2 столовые ложки', 'Чеснок': '1 шт (2 натертые дольки)', 'Острый перец': '0.5 кофейные ложки', 'Перец красный сладкий': '1 шт (очищенный, нарезанный)', 'Соль': '', 'Перец острый': ''}","[' В кастрюле обжарить на растительном масле чеснок с луком. Добавить чайную ложку острого перца и слегка обжарить. Затем добавить консервированные помидоры, посолить, поперчить и варить несколько минут.', ' Положить в кастрюлю нарезанный картофель и залить все достаточным количеством воды. Варить под крышкой около 15 минут.', ' Кусочки тунца и нарезанный перец добавить в суп и варить еще около 7 минут.', ' Суп приправить специями и горячим подавать к столу.']",image
sup_iz_petrushki,Суп из петрушки,"['Нежный суп-пюре из петрушки с карри и сливками', 'Время готовки: 30 минут', 'Количество порций: 6 ']","{'Овощной бульон': '2 л (или куринный)', 'Петрушка': '750 гр', 'Сливки': '150 мл', 'Лук': '1 шт', 'Масло сливочное': '30 гр', 'Чеснок': '1 шт (2 дольки)', 'Кари': '2 кофейные ложки', 'Соль': '', 'Перец острый': ''}","[' Нарезать овощи и потереть чеснок.', ' Положить овощи в масло, разогретое в большой кастрюле, и слегка обжарить, непрерывно помешивая.', ' Добавить карри и перемешать.', ' Постепенно залить бульоном, посолить, поперчить и оставить вариться, пока петрушка не станет мягкой.', ' Приготовленный суп перемешать миксером и добавить сливки, затем еще раз слегка нагреть.', ' Порции супа подавать сильно посыпав сверху нарезанным зеленым луком.']",image
sup_iz_poreja,Суп из порея,"['Кремовый суп из взбитого в миксере порея, лука и картофеля, приправленный сливками ', 'Время готовки: 45 минут', 'Количество порций: 4 ']","{'Куриный бульон': '1.25 л', 'Картофель': '2 шт (нарезанная)', 'Лук-порей': '3 шт (очищенный, нарезанный на колечки)', 'Сливки': '150 мл', 'Масло сливочное': '60 гр', 'Лук': '2 столовые ложки (нарезанная)', 'Соль': '', 'Перец острый': ''}","[' В большую кастрюлю положить сливочное масло и разогреть. Добавить нарезанный порей и лук, и обжарить на масле.', ' Добавить картофель, бульон, соль, перец, и около 15 минут варить под крышкой.', ' Суп взбить миксером, а перед подачей на стол перемешать со сливками и по вкусу добавить специи.  ', ' Отдельные порции украсить нарезанным шнитт-луком. ']",image
sup_iz_shampinonov_,Суп из шампиньонов ,"['Нежный суп из шампиньонов со свежим сыром и зеленым луком', 'Время готовки: 20 минут', 'Количество порций: 4 ']","{'Грибы': '500 гр (очищенные, без кожуры, нарезанные ломтиками)', 'Овощной бульон': '500 мл', 'Свежий сыр': '300 гр (травяной)', 'Лук': '1 шт (мелко нарезанный)', 'Масло сливочное': '2 столовые ложки', 'Чеснок': '1 шт (1 натертая долька)', 'Лимонный сок': '1 кофейная ложка', 'Соль': '', 'Перец острый': ''}","[' В кастрюле обжарить на сливочном масле лук и чеснок, постоянно помешивая.', ' Добавить нарезанные шампиньоны и тушить 5 минут на сильном огне.', ' Залить грибы овощным бульоном и варить около 5 минут.', ' Добавить сыр, перемешать и варить еще 5-7 минут.', ' Суп приправить солью, перцем, лимонным соком и подавать к столу горячим. Порции сверху посыпать нарезанным шнитт-луком.']",image
sup_s_koptchenym_lososem,Суп с копченым лососем,"['Кремовый суп из овощей и картофеля с кусочками копченого лосося', 'Время готовки: 45 минут', 'Количество порций: 1 ']","{'Картофель': '200 гр (нарезанная)', 'Овощной бульон': '200 мл', 'Сливки': '80 мл', 'Петрушка': '1 шт (нарезанная)', 'Сельдерей': '50 гр (нарезанный)', 'Копченый лосось': '50 гр (нарезанный на полоски)', 'Оливковое масло': '1 столовая ложка', 'Кари': '0.5 кофейные ложки (неострая)', 'Лук': '1 шт (нарезанный)', 'Лавровый лист': '2 шт', 'Соль': '', 'Кайенский перец': ' (щепотка)'}","[' В кастрюле разогреть оливковое масло и обжарить на нем все нарезанные овощи.', ' Добавить бульон, лавровый лист и варить 20 минут под крышкой.', ' Вынуть лавровый лист, добавить сливки и карри, и взбить суп в миксере. Посолить, добавить перец чили.', ' Суп вылить в тарелку, добавить нарезанного лосося и посыпать сверху зеленью петрушки.']",image
